"","order_date","ship_date","ship_mode","customer_name","segment","country","city","state","postal_code","region","category","sub_category","product_name","sales","quantity","discount","profit","profit_ratio","days_to_ship","revenue"
"5229",2014-11-26,2014-12-01,"Standard Class","Lindsay Shagiari","Home Office","United States","San Francisco","California",94109,"west","office supplies","paper","Xerox 1893",81.98,2,0,40.1702,49,5,81.98
"5230",2017-03-19,2017-03-22,"Second Class","Sue Ann Reed","Consumer","United States","Fresno","California",93727,"west","office supplies","binders","SpineVue Locking Slant-D Ring Binders by Cardinal",14.624,2,0.2,5.1184,35,3,11.6992
"5231",2017-03-19,2017-03-22,"Second Class","Sue Ann Reed","Consumer","United States","Fresno","California",93727,"west","furniture","tables","Chromcraft Round Conference Tables",697.16,5,0.2,8.7145,1,3,557.728
"5232",2017-03-19,2017-03-22,"Second Class","Sue Ann Reed","Consumer","United States","Fresno","California",93727,"west","furniture","furnishings","Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,1,0,12.6813,41,3,30.93
"5233",2017-03-19,2017-03-22,"Second Class","Sue Ann Reed","Consumer","United States","Fresno","California",93727,"west","office supplies","binders","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.496,7,0.2,9.2799,34,3,21.9968
"5234",2014-10-18,2014-10-22,"Standard Class","Luke Schmidt","Corporate","United States","Texarkana","Arkansas",71854,"south","furniture","chairs","Office Star Flex Back Scooter Chair with Aluminum Finish Frame",605.34,6,0,145.2816,24,4,605.34
"5235",2017-08-22,2017-08-23,"First Class","Tony Molinari","Consumer","United States","San Francisco","California",94110,"west","furniture","tables","Hon Racetrack Conference Tables",210.008,1,0.2,2.6251,1,1,168.0064
"5236",2016-11-19,2016-11-22,"First Class","Tim Taslimi","Corporate","United States","Indianapolis","Indiana",46203,"central","office supplies","appliances","Acco 6 Outlet Guardian Premium Plus Surge Suppressor",54.96,3,0,15.9384,29,3,54.96
"5237",2014-09-20,2014-09-24,"Standard Class","Duane Noonan","Consumer","United States","Columbia","Maryland",21044,"east","furniture","furnishings","C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.22,3,0,50.9082,31,4,164.22
"5238",2014-09-20,2014-09-24,"Standard Class","Duane Noonan","Consumer","United States","Columbia","Maryland",21044,"east","furniture","bookcases","O'Sullivan Living Dimensions 2-Shelf Bookcases",362.94,3,0,36.294,10,4,362.94
"5239",2014-09-20,2014-09-24,"Standard Class","Duane Noonan","Consumer","United States","Columbia","Maryland",21044,"east","technology","accessories","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",59.98,2,0,26.3912,44,4,59.98
"5240",2016-09-11,2016-09-17,"Standard Class","Eugene Barchas","Consumer","United States","San Jose","California",95123,"west","office supplies","storage","Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94,3,0,6.6588,2,6,332.94
"5241",2016-09-11,2016-09-17,"Standard Class","Eugene Barchas","Consumer","United States","San Jose","California",95123,"west","office supplies","binders","GBC Standard Therm-A-Bind Covers",39.872,2,0.2,12.9584,32,6,31.8976
"5242",2016-09-23,2016-09-26,"Second Class","Candace McMahon","Corporate","United States","Seattle","Washington",98115,"west","office supplies","supplies","Acme Design Stainless Steel Bent Scissors",13.68,2,0,3.6936,27,3,13.68
"5243",2017-08-04,2017-08-08,"Standard Class","Harry Marie","Corporate","United States","Carrollton","Texas",75007,"central","office supplies","binders","Avery Durable Poly Binders",3.318,3,0.8,-5.6406,-170,4,0.6636
"5244",2016-07-25,2016-07-26,"First Class","Katherine Murray","Home Office","United States","Arlington","Virginia",22204,"south","office supplies","binders","Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,1,0,4.8024,46,1,10.44
"5245",2016-08-02,2016-08-04,"Second Class","Barry Französisch","Corporate","United States","Los Angeles","California",90032,"west","furniture","tables","Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,2,0.2,15.3522,11,2,109.1712
"5246",2016-08-02,2016-08-04,"Second Class","Barry Französisch","Corporate","United States","Los Angeles","California",90032,"west","technology","phones","Nortel Business Series Terminal T7208 Digital phone",333.576,3,0.2,33.3576,10,2,266.8608
"5247",2016-08-02,2016-08-04,"Second Class","Barry Französisch","Corporate","United States","Los Angeles","California",90032,"west","office supplies","binders","XtraLife ClearVue Slant-D Ring Binders by Cardinal",12.544,2,0.2,4.704,37,2,10.0352
"5248",2015-05-21,2015-05-27,"Standard Class","Joel Eaton","Consumer","United States","Frankfort","Illinois",60423,"central","office supplies","appliances","Fellowes Basic Home/Office Series Surge Protectors",20.768,8,0.8,-52.9584,-255,6,4.1536
"5249",2017-11-03,2017-11-05,"Second Class","Eva Jacobs","Consumer","United States","Seattle","Washington",98105,"west","technology","accessories","HP Standard 104 key PS/2 Keyboard",43.5,3,0,10.875,25,2,43.5
"5250",2015-04-16,2015-04-21,"Standard Class","Brad Norvell","Corporate","United States","Philadelphia","Pennsylvania",19143,"east","office supplies","fasteners","Staples",12.576,4,0.2,4.0872,32,5,10.0608
"5251",2016-12-12,2016-12-18,"Standard Class","Erin Creighton","Consumer","United States","Columbus","Georgia",31907,"south","technology","accessories","Case Logic 2.4GHz Wireless Keyboard",249.95,5,0,19.996,8,6,249.95
"5252",2016-12-12,2016-12-18,"Standard Class","Erin Creighton","Consumer","United States","Columbus","Georgia",31907,"south","office supplies","paper","Xerox 1907",49.12,4,0,23.0864,47,6,49.12
"5253",2015-10-30,2015-11-02,"First Class","Thomas Thornton","Consumer","United States","Virginia Beach","Virginia",23464,"south","office supplies","appliances","Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection",182.91,3,0,53.0439,29,3,182.91
"5254",2014-03-07,2014-03-11,"Second Class","Nora Pelletier","Home Office","United States","Des Moines","Washington",98198,"west","office supplies","binders","Catalog Binders with Expanding Posts",107.648,2,0.2,33.64,31,4,86.1184
"5255",2015-03-05,2015-03-07,"Second Class","Alan Haines","Corporate","United States","Bethlehem","Pennsylvania",18018,"east","furniture","chairs","Situations Contoured Folding Chairs, 4/Set",99.372,2,0.3,-7.098,-7,2,69.5604
"5256",2015-03-05,2015-03-07,"Second Class","Alan Haines","Corporate","United States","Bethlehem","Pennsylvania",18018,"east","furniture","furnishings","36X48 HARDFLOOR CHAIRMAT",33.568,2,0.2,-5.4548,-16,2,26.8544
"5257",2016-08-08,2016-08-14,"Standard Class","Charles Crestani","Consumer","United States","Oklahoma City","Oklahoma",73120,"central","office supplies","paper","Xerox 1954",10.56,2,0,4.752,45,6,10.56
"5258",2017-01-03,2017-01-08,"Standard Class","Delfina Latchford","Consumer","United States","Rancho Cucamonga","California",91730,"west","office supplies","paper","Xerox 1905",38.88,6,0,18.6624,48,5,38.88
"5259",2017-10-09,2017-10-11,"First Class","Xylona Preis","Consumer","United States","Los Angeles","California",90032,"west","office supplies","paper","Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",35.2,5,0,16.544,47,2,35.2
"5260",2017-10-20,2017-10-26,"Standard Class","Matt Abelman","Home Office","United States","Philadelphia","Pennsylvania",19120,"east","office supplies","paper","Xerox 1887",45.528,3,0.2,15.9348,35,6,36.4224
"5261",2014-09-07,2014-09-10,"First Class","Sam Zeldin","Home Office","United States","Houston","Texas",77036,"central","technology","phones","Panasonic KX TS3282B Corded phone",196.776,3,0.2,14.7582,7,3,157.4208
"5262",2014-09-07,2014-09-10,"First Class","Sam Zeldin","Home Office","United States","Houston","Texas",77036,"central","office supplies","binders","Angle-D Binders with Locking Rings, Label Holders",2.92,2,0.8,-4.818,-165,3,0.584
"5263",2014-09-07,2014-09-10,"First Class","Sam Zeldin","Home Office","United States","Houston","Texas",77036,"central","furniture","tables","Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.795,1,0.3,-22.948,-11,3,140.5565
"5264",2014-09-07,2014-09-10,"First Class","Sam Zeldin","Home Office","United States","Houston","Texas",77036,"central","technology","accessories","Belkin Standard 104 key USB Keyboard",46.688,4,0.2,-2.918,-6,3,37.3504
"5265",2014-09-07,2014-09-10,"First Class","Sam Zeldin","Home Office","United States","Houston","Texas",77036,"central","office supplies","art","Dixon Ticonderoga Core-Lock Colored Pencils",21.864,3,0.2,3.5529,16,3,17.4912
"5266",2017-09-30,2017-10-03,"First Class","Cari Sayre","Corporate","United States","Seattle","Washington",98103,"west","office supplies","paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624,49,3,11.76
"5267",2017-09-30,2017-10-03,"First Class","Cari Sayre","Corporate","United States","Seattle","Washington",98103,"west","office supplies","paper","Xerox 1882",167.94,3,0,82.2906,49,3,167.94
"5268",2017-09-30,2017-10-03,"First Class","Cari Sayre","Corporate","United States","Seattle","Washington",98103,"west","office supplies","appliances","Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89,1,0,1.0114,26,3,3.89
"5269",2017-11-16,2017-11-21,"Standard Class","Mick Hernandez","Home Office","United States","Yonkers","New York",10701,"east","technology","machines","Hewlett-Packard 300S Scientific Calculator",52.44,4,0,24.1224,46,5,52.44
"5270",2017-09-11,2017-09-11,"Same Day","Cassandra Brandow","Consumer","United States","San Francisco","California",94110,"west","furniture","furnishings","6"" Cubicle Wall Clock, Black",32.36,4,0,11.6496,36,0,32.36
"5271",2017-09-11,2017-09-11,"Same Day","Cassandra Brandow","Consumer","United States","San Francisco","California",94110,"west","office supplies","appliances","Kensington 4 Outlet MasterPiece Compact Power Control Center",406.6,5,0,113.848,28,0,406.6
"5272",2017-01-16,2017-01-16,"Same Day","Jack O'Briant","Corporate","United States","Los Angeles","California",90008,"west","furniture","furnishings","Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,4,0,8.0968,29,0,27.92
"5273",2017-01-16,2017-01-16,"Same Day","Jack O'Briant","Corporate","United States","Los Angeles","California",90008,"west","furniture","tables","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,7,0.2,-14.9877,-4,0,319.7376
"5274",2016-11-26,2016-11-29,"First Class","Pete Armstrong","Home Office","United States","Miami","Florida",33142,"south","office supplies","binders","Zipper Ring Binder Pockets",3.744,4,0.7,-2.6208,-70,3,1.1232
"5275",2015-11-07,2015-11-09,"Second Class","Stewart Visinsky","Consumer","United States","Burlington","Vermont",5408,"east","furniture","chairs","Safco Contoured Stacking Chairs",715.2,3,0,178.8,25,2,715.2
"5276",2017-12-14,2017-12-20,"Standard Class","Kelly Lampkin","Corporate","United States","Fayetteville","Arkansas",72701,"south","technology","accessories","Microsoft Sculpt Comfort Mouse",159.8,4,0,70.312,44,6,159.8
"5277",2017-12-14,2017-12-20,"Standard Class","Kelly Lampkin","Corporate","United States","Fayetteville","Arkansas",72701,"south","technology","accessories","Kingston Digital DataTraveler 16GB USB 2.0",44.75,5,0,8.5025,19,6,44.75
"5278",2014-09-13,2014-09-17,"Standard Class","Becky Castell","Home Office","United States","Odessa","Texas",79762,"central","furniture","chairs","Padded Folding Chairs, Black, 4/Carton",340.116,6,0.3,-9.7176,-3,4,238.0812
"5279",2014-12-07,2014-12-13,"Standard Class","Patrick O'Brill","Consumer","United States","Virginia Beach","Virginia",23464,"south","office supplies","paper","Xerox 1909",105.52,4,0,48.5392,46,6,105.52
"5280",2017-09-07,2017-09-11,"Standard Class","Anna Gayman","Consumer","United States","Milwaukee","Wisconsin",53209,"central","technology","accessories","Rosewill 107 Normal Keys USB Wired Standard Keyboard",13.48,1,0,1.8872,14,4,13.48
"5281",2017-10-07,2017-10-12,"Standard Class","Dean Braden","Consumer","United States","Detroit","Michigan",48234,"central","office supplies","storage","SAFCO Mobile Desk Side File, Wire Frame",85.52,2,0,22.2352,26,5,85.52
"5282",2015-09-05,2015-09-10,"Standard Class","Sung Pak","Corporate","United States","Rochester","Minnesota",55901,"central","furniture","furnishings","Longer-Life Soft White Bulbs",6.16,2,0,2.9568,48,5,6.16
"5283",2015-09-05,2015-09-10,"Standard Class","Sung Pak","Corporate","United States","Rochester","Minnesota",55901,"central","office supplies","paper","Xerox 1881",36.84,3,0,17.3148,47,5,36.84
"5284",2014-03-30,2014-04-04,"Standard Class","Dorris liebe","Corporate","United States","Seattle","Washington",98105,"west","office supplies","storage","Sterilite Show Offs Storage Containers",15.84,3,0,0,0,5,15.84
"5285",2014-03-30,2014-04-04,"Standard Class","Dorris liebe","Corporate","United States","Seattle","Washington",98105,"west","office supplies","labels","Avery 490",44.4,3,0,22.2,50,5,44.4
"5286",2017-05-05,2017-05-06,"First Class","Lisa Hazard","Consumer","United States","Louisville","Colorado",80027,"west","office supplies","envelopes","Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",21.24,9,0.2,7.434,35,1,16.992
"5287",2017-05-05,2017-05-06,"First Class","Lisa Hazard","Consumer","United States","Louisville","Colorado",80027,"west","office supplies","binders","Avery Durable Slant Ring Binders, No Labels",9.552,8,0.7,-7.3232,-77,1,2.8656
"5288",2017-05-05,2017-05-06,"First Class","Lisa Hazard","Consumer","United States","Louisville","Colorado",80027,"west","furniture","bookcases","Bestar Classic Bookcase",89.991,3,0.7,-152.9847,-170,1,26.9973
"5289",2017-04-30,2017-05-05,"Standard Class","Alan Dominguez","Home Office","United States","San Francisco","California",94122,"west","office supplies","paper","Xerox 1919",163.96,4,0,80.3404,49,5,163.96
"5290",2014-09-08,2014-09-15,"Standard Class","Kean Takahito","Consumer","United States","Houston","Texas",77036,"central","office supplies","paper","Geographics Note Cards, Blank, White, 8 1/2"" x 11""",17.904,2,0.2,6.2664,35,7,14.3232
"5291",2014-09-08,2014-09-15,"Standard Class","Kean Takahito","Consumer","United States","Houston","Texas",77036,"central","furniture","chairs","SAFCO Arco Folding Chair",966.7,5,0.3,-13.81,-1,7,676.69
"5292",2014-09-08,2014-09-15,"Standard Class","Kean Takahito","Consumer","United States","Houston","Texas",77036,"central","office supplies","paper","Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",182.112,6,0.2,61.4628,34,7,145.6896
"5293",2017-06-20,2017-06-23,"First Class","Pauline Johnson","Consumer","United States","Miami","Florida",33180,"south","office supplies","storage","Plastic Stacking Crates & Casters",4.464,1,0.2,0.3348,7,3,3.5712
"5294",2015-12-26,2015-12-30,"Standard Class","Mick Crebagga","Consumer","United States","Medina","Ohio",44256,"east","furniture","tables","KI Adjustable-Height Table",51.588,1,0.4,-15.4764,-30,4,30.9528
"5295",2017-08-15,2017-08-19,"Standard Class","Bill Overfelt","Corporate","United States","Roseville","Minnesota",55113,"central","office supplies","labels","Avery 495",50.4,8,0,23.184,46,4,50.4
"5296",2017-03-04,2017-03-09,"Standard Class","Darren Powers","Consumer","United States","Houston","Texas",77041,"central","office supplies","paper","Xerox 1934",89.568,2,0.2,32.4684,36,5,71.6544
"5297",2017-07-27,2017-07-31,"Standard Class","Tony Molinari","Consumer","United States","Yonkers","New York",10701,"east","furniture","furnishings","Tensor Computer Mounted Lamp",14.89,1,0,4.0203,27,4,14.89
"5298",2017-07-27,2017-07-31,"Standard Class","Tony Molinari","Consumer","United States","Yonkers","New York",10701,"east","technology","phones","Nortel Networks T7316 E Nt8 B27",543.92,8,0,135.98,25,4,543.92
"5299",2016-09-23,2016-09-26,"First Class","Darrin Van Huff","Corporate","United States","San Diego","California",92037,"west","office supplies","envelopes","Poly String Tie Envelopes",4.08,2,0,1.9176,47,3,4.08
"5300",2016-09-23,2016-09-26,"First Class","Darrin Van Huff","Corporate","United States","San Diego","California",92037,"west","office supplies","labels","Avery 51",18.9,3,0,8.694,46,3,18.9
